provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion
30,Entre Ríos,Concordia,6,8473,DESALOJO,2018-06-01,2018-06-01,,,,,no concilio,2019-05-03,2019-07-23,Sent.Definitiva
30,Entre Ríos,Concordia,6,7977,USUCAPION,2016-12-20,2016-12-20,,,,,no concilio,2019-06-25,2019-08-21,Sent.Definitiva
30,Entre Ríos,Concordia,6,7996,ORDINARIO (CIVIL),2017-02-01,2017-02-01,,,,,,,,
30,Entre Ríos,Concordia,6,7909,ORDINARIO DAÑOS Y PERJUICIOS,2016-10-24,2016-10-24,,,,,,,,
30,Entre Ríos,Diamante,1,10589,DESALOJO,2013-10-04,2013-10-04,2018-11-01,no concilio,2018-11-01,2019-03-07,,,,
30,Entre Ríos,Diamante,1,12010,ORDINARIO,2015-11-18,2015-11-18,,,,,,2018-11-06,2018-11-06,Sent.Definitiva
30,Entre Ríos,Diamante,1,12055,ORDINARIO,2015-12-10,2015-12-10,2018-08-15,no concilio,,,,,,
30,Entre Ríos,Diamante,1,12096,ORDINARIO,2015-12-23,2015-12-23,,,,,no concilio,2018-11-02,2018-11-23,Sent.Definitiva
30,Entre Ríos,Diamante,1,12601,USUCAPION,2016-10-27,2016-10-27,2018-08-16,no concilio,2018-08-16,2018-11-28,no concilio,,,
30,Entre Ríos,Diamante,1,12665,USUCAPION,2016-12-14,2016-12-14,2018-08-01,no concilio,2018-08-01,2018-10-10,,2018-11-08,2018-11-20,Sent.Definitiva
30,Entre Ríos,Diamante,1,12972,ORDINARIO,2017-08-15,2017-08-15,,,,,,,,
30,Entre Ríos,Diamante,1,13229,ORDINARIO,2018-02-02,2018-02-02,2018-11-29,no concilio,2018-11-29,2019-05-02,,,,
30,Entre Ríos,Diamante,1,13358,ORDINARIO,2018-05-09,2018-05-09,2018-11-28,no concilio,2018-11-28,2019-04-25,,,,
30,Entre Ríos,Diamante,1,12134,ORDINARIO,2015-12-30,2015-12-30,2018-08-08,no concilio,2018-08-08,2018-11-07,no concilio,2018-12-12,2018-12-20,Sent.Definitiva
30,Entre Ríos,Diamante,1,12534,ORDINARIO,2016-09-13,2016-09-13,2018-09-21,no concilio,2018-09-21,2018-12-05,no concilio,2018-12-13,2018-12-27,Sent.Definitiva
30,Entre Ríos,Diamante,1,12678,SUMARISIMO,2020-12-13,2020-12-13,2018-07-25,no_realizada,,,,,,
30,Entre Ríos,Diamante,1,12854,USUCAPION,2017-05-10,2017-05-10,2019-03-27,no concilio,2019-03-27,2019-05-29,,,,
30,Entre Ríos,Diamante,1,13018,USUCAPION,2017-09-22,2017-09-22,2019-04-03,no concilio,,,,,,
30,Entre Ríos,Diamante,1,12838,ORDINARIO DAÑOS Y PERJUICIOS,2017-05-09,2017-05-09,2019-04-10,no concilio,2019-04-10,2019-06-13,,,,
30,Entre Ríos,Diamante,1,13243,INTERDICTO DE RETENER,2018-02-15,2018-02-15,2019-04-17,no concilio,,,,,,
30,Entre Ríos,Diamante,1,13068,DESALOJO,2017-10-19,2017-10-19,2019-04-17,no concilio,,,,,,
30,Entre Ríos,Diamante,1,12855,ORDINARIO,2017-05-12,2017-05-12,2019-06-12,no concilio,,,,,,
30,Entre Ríos,Diamante,1,13196,ORDINARIO,2017-12-06,2017-12-06,2019-06-26,no concilio,2019-06-26,2019-09-05,,,,
30,Entre Ríos,Diamante,1,12399,ORDINARIO,2016-05-20,2016-05-20,2019-08-21,no concilio,2019-08-21,2019-10-17,,,,
30,Entre Ríos,Diamante,1,11943,ORDINARIO,2015-10-07,2015-10-07,2019-08-21,no concilio,2019-08-21,2019-10-17,,,,
30,Entre Ríos,Diamante,1,13068,DESALOJO,2017-10-19,2017-10-19,2019-08-28,no concilio,2019-08-28,2019-10-03,,,,
30,Entre Ríos,Diamante,1,12764,USUCAPION,2017-03-15,2017-03-15,2019-09-04,no concilio,2019-09-04,2019-10-30,,,,
30,Entre Ríos,Diamante,1,12485,USUCAPION,2016-08-05,2016-08-05,2019-03-14,no concilio,2019-05-15,,no concilio,,,
30,Entre Ríos,Diamante,1,13354,DESALOJO,2018-05-07,2018-05-07,2019-03-27,no concilio,2019-03-27,2019-06-06,no concilio,,,
30,Entre Ríos,Diamante,1,13435,ORDINARIO,2018-07-06,2018-07-06,2019-04-03,no concilio,2019-04-03,2019-06-27,no concilio,,,
30,Entre Ríos,Diamante,1,12514,ORDINARIO,2016-08-26,2016-08-26,2019-04-10,no concilio,2019-04-10,2019-08-01,no concilio,,,
30,Entre Ríos,Diamante,1,12514,ORDINARIO,2016-08-26,2016-08-26,2019-04-10,no concilio,2019-04-10,2019-08-01,no concilio,,,
30,Entre Ríos,Diamante,1,13425,ORDINARIO,2018-06-29,2018-06-29,2019-04-24,no concilio,2019-04-24,2019-08-07,no concilio,,,
30,Entre Ríos,Diamante,1,12774,USUCAPION,2017-03-21,2017-03-21,2019-05-15,no concilio,2019-05-15,2019-08-22,no concilio,,,
30,Entre Ríos,Diamante,1,10334,ORDINARIO DAÑOS Y PERJUICIOS,2013-06-17,2013-06-17,2019-05-24,no concilio,2019-05-24,2019-08-15,no concilio,,,
30,Entre Ríos,Diamante,1,13648,DESALOJO,2018-11-14,2018-11-14,2019-05-28,no concilio,2019-05-28,2019-07-25,no concilio,,,
30,Entre Ríos,Diamante,1,13601,ORDINARIO,2018-10-16,2018-10-16,2019-06-19,no concilio,2019-06-19,2019-09-26,no concilio,,,
30,Entre Ríos,Diamante,1,11527,ORDINARIO,2014-12-19,2014-12-19,2018-09-26,no concilio,2018-09-26,2018-12-12,,2019-03-25,2019-04-29,Sent.Definitiva
30,Entre Ríos,Diamante,1,12950,MONITORIO ORDINARIO,2017-07-28,2017-07-28,2018-12-06,no concilio,,,,2019-02-27,2019-03-13,Transacción
30,Entre Ríos,Diamante,1,13053,DESALOJO,2017-10-09,2017-10-09,2018-08-29,no concilio,,,,2019-03-15,2019-03-20,Sent.Definitiva
30,Entre Ríos,Diamante,1,13133,MONITORIO ORDINARIO,2017-11-17,2017-11-17,2018-12-06,no concilio,,,,2019-03-14,2019-03-14,Transacción
30,Entre Ríos,Diamante,1,13621,DESALOJO,2018-10-22,2018-10-22,2019-06-05,no concilio,,,,2019-07-29,2019-07-30,Sent.Definitiva
30,Entre Ríos,Diamante,1,10893,USUCAPION,2014-03-06,2014-03-06,2018-08-08,no concilio,2018-08-08,2018-11-14,no concilio,2019-03-01,2019-03-12,Sent.Definitiva
30,Entre Ríos,Diamante,1,10951,ORDINARIO,2014-03-20,2014-03-20,2018-09-27,no concilio,2018-09-27,2018-12-19,no concilio,2019-04-26,2019-07-03,Sent.Definitiva
30,Entre Ríos,Diamante,1,12041,ORDINARIO,2015-12-04,2015-12-04,2018-11-15,no concilio,2018-11-15,2019-04-11,no concilio,2019-07-04,2019-09-03,Sent.Definitiva
30,Entre Ríos,Diamante,1,13294,ORDINARIO,2018-03-20,2018-03-20,2019-03-20,no concilio,2019-03-20,2019-06-27,no concilio,2019-06-28,2019-07-29,Sent.Definitiva
30,Entre Ríos,Diamante,1,12691,ORDINARIO,2016-12-21,2016-12-21,2019-03-20,no concilio,2019-03-20,2019-05-30,no concilio,2019-06-03,2019-06-24,Sent.Definitiva
30,Entre Ríos,Diamante,1,12932,SUMARISIMO,2017-07-07,2017-07-07,2019-05-08,no concilio,2019-05-08,2019-06-11,no concilio,2019-07-29,2019-08-26,Sent.Definitiva
30,Entre Ríos,Diamante,1,12869,SUMARISIMO,2017-05-24,2017-05-24,2019-05-08,no concilio,2019-05-08,,no concilio,2019-07-29,2019-08-26,Sent.Definitiva
30,Entre Ríos,Diamante,1,12792,SUMARISIMO,2017-03-30,2017-03-30,2019-05-22,no concilio,2019-05-22,2019-06-19,no concilio,2019-08-09,2019-09-02,Sent.Definitiva
30,Entre Ríos,Diamante,1,13296 BIS,SUMARISIMO,2018-03-09,2018-03-09,2019-05-22,no concilio,2019-05-22,2019-06-19,no concilio,2019-08-09,2019-09-02,Sent.Definitiva
30,Entre Ríos,Diamante,1,13361,EXPROPIACION,2018-05-10,2018-05-10,2019-06-26,no concilio,2019-06-26,2019-08-15,no concilio,2019-08-30,2019-09-09,Sent.Definitiva
30,Entre Ríos,Diamante,1,13148,ORDINARIO,2017-12-04,2017-12-04,,,,,no concilio,2019-03-22,2019-04-12,Sent.Definitiva
30,Entre Ríos,Federación,1,14492,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-05-18,2016-05-18,,,,,,,,
30,Entre Ríos,Federación,1,14756,SUMARISIMO,2016-10-12,2016-10-12,2018-09-13,no concilio,2018-09-13,,,,,
30,Entre Ríos,Federación,1,15031,ORDINARIO,2017-03-23,2017-03-23,2018-09-04,no concilio,2018-09-04,,,,,
30,Entre Ríos,Federación,1,15370,ORDINARIO,2017-09-12,2017-09-12,2018-07-25,no concilio,,,,,,
30,Entre Ríos,Federación,1,15797,ORDINARIO DAÑOS Y PERJUICIOS,2018-03-16,2018-03-16,2018-12-10,no concilio,,,,,,
30,Entre Ríos,Federación,1,15204,ORDINARIO,2017-06-16,2017-06-16,2019-03-21,no concilio,2018-11-07,2019-03-21,no concilio,,,
30,Entre Ríos,Federación,1,15338,ORDINARIO,2017-08-30,2017-08-30,2019-03-27,no concilio,2018-11-05,2019-03-27,no concilio,,,
30,Entre Ríos,Federación,1,15444,DIVISION DE CONDOMINIO,2017-10-13,2017-10-13,2018-09-25,no concilio,2018-09-25,,no concilio,2019-03-08,2019-05-17,Sent.Definitiva
30,Entre Ríos,Federación,1,15639,ORDINARIO DAÑOS Y PERJUICIOS,2017-12-18,2017-12-18,2019-04-10,concilio,,2019-04-10,,2019-04-10,2019-04-10,Conciliación
30,Entre Ríos,Federal,1,18293,ORDINARIO,2017-06-01,2017-06-01,2018-09-05,no concilio,2018-09-05,2018-11-22,no concilio,2018-11-22,2018-11-30,Sent.Definitiva
30,Entre Ríos,Federal,1,15915,ORDINARIO ACCION REIVINDICATORIA,2014-04-29,2014-04-29,2018-09-20,no concilio,2018-09-20,2018-12-06,concilio,,2018-12-12,Conciliación
30,Entre Ríos,Federal,1,16892,ORDINARIO FILIACION,2015-08-21,2015-08-21,2019-02-28,no concilio,2019-02-28,2019-04-25,,,,
30,Entre Ríos,Federal,1,18943,ORDINARIO COBRO DE PESOS,2018-10-30,2018-10-30,2019-02-28,concilio,,,,,2019-02-28,Conciliación
30,Entre Ríos,Federal,1,18656,ORDINARIO ACCION DE NULIDAD,2018-02-27,2018-02-27,2019-07-05,concilio,,,,,2019-07-05,Conciliación
30,Entre Ríos,Federal,1,18957,ORDINARIO ACCION DE REPETICION,2018-11-15,2018-11-15,2019-08-22,no concilio,2019-08-22,2019-10-10,,,,
30,Entre Ríos,Federal,1,18960,DESALOJO,2018-11-21,2018-11-21,2019-09-05,no concilio,2019-09-05,2019-10-10,,,,
30,Entre Ríos,Federal,1,19028,SUMARISIMO,2018-12-19,2018-12-19,2019-09-12,no_realizada,,,,,,
30,Entre Ríos,Federal,1,18863,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-16,2018-08-16,2019-09-19,no concilio,2019-09-19,2019-11-21,,,,
30,Entre Ríos,Federal,1,18991,DESALOJO,2018-12-13,2018-12-13,2019-05-23,no concilio,2019-07-04,2019-07-04,no concilio,,,
30,Entre Ríos,Federal,1,18880,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-31,2018-08-31,2019-06-27,no concilio,2019-06-27,2019-08-29,no concilio,,,
30,Entre Ríos,Federal,1,19080,ORDINARIO DAÑOS Y PERJUICIOS,2019-03-13,2019-03-13,2019-07-25,no concilio,2019-07-25,2019-09-19,no concilio,,,
30,Entre Ríos,Federal,1,19141,ORDINARIO,2019-04-26,2019-04-26,2019-07-25,no concilio,2019-07-25,2019-09-26,no concilio,,,
30,Entre Ríos,Federal,1,17302,ORDINARIO ACCION DE NULIDAD,2016-03-07,2016-03-07,2018-08-23,no concilio,2018-08-23,2018-11-15,,2018-12-18,2019-03-26,Sent.Definitiva
30,Entre Ríos,Federal,1,18016,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-02-02,2017-02-02,2018-08-23,no concilio,2018-08-23,2018-11-08,,2018-12-20,2019-04-08,Sent.Definitiva
30,Entre Ríos,Federal,1,18261,ORDINARIO (FAMILIA),2017-05-16,2017-05-16,2018-08-15,no concilio,2018-08-15,2018-11-01,,2019-07-24,2019-09-24,Sent.Definitiva
30,Entre Ríos,Federal,1,18849,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-06,2018-08-06,2018-12-13,no concilio,,,,2018-12-26,2019-03-22,Sent.Definitiva
30,Entre Ríos,Federal,1,18631,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-02-01,2018-02-01,2018-10-25,no concilio,2018-10-25,2018-12-13,no concilio,2018-12-26,2019-04-11,Sent.Definitiva
30,Entre Ríos,Federal,1,18632,SUMARISIMO ACCION POSESORIA,2018-02-01,2018-02-01,2018-10-25,no concilio,2018-10-25,2018-12-13,no concilio,2018-12-26,2019-04-17,Sent.Definitiva
30,Entre Ríos,Federal,1,18731,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-05-11,2018-05-11,2018-09-20,no concilio,2018-09-20,2018-12-06,no concilio,2019-02-28,2019-07-03,Sent.Definitiva
30,Entre Ríos,Federal,1,18826,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-07-23,2018-07-23,2018-10-04,no concilio,2018-10-04,2018-12-13,no concilio,2019-02-19,2019-05-31,Sent.Definitiva
30,Entre Ríos,Federal,1,18946,INTERDICTO DE RETENER,2018-11-02,2018-11-02,2019-02-14,no concilio,2019-02-14,2019-03-28,,2019-04-08,2019-06-13,Sent.Definitiva
30,Entre Ríos,Federal,1,19138,DESALOJO,2019-04-25,2019-04-25,2019-09-05,no concilio,,,,2019-09-05,2019-09-13,Sent.Definitiva
30,Entre Ríos,Federal,1,18419,ORDINARIO ACCIONES REALES Y POSESORIAS,2017-08-11,2017-08-11,2018-11-15,no concilio,2018-11-15,2019-03-07,no concilio,2019-03-07,2019-06-14,Sent.Definitiva
30,Entre Ríos,Federal,1,18685,ORDINARIO ACCIONES REALES Y POSESORIAS,2018-03-19,2018-03-19,2018-10-25,no concilio,2018-10-25,2019-02-21,no concilio,2019-02-22,2019-06-04,Sent.Definitiva
30,Entre Ríos,Federal,1,18823,DESALOJO,2018-07-06,2018-07-06,2018-10-25,no concilio,2018-10-25,2019-02-21,no concilio,2019-02-22,2019-05-31,Sent.Definitiva
30,Entre Ríos,Federal,1,15971,USUCAPION,2014-05-22,2014-05-22,2019-02-28,no concilio,2019-02-28,2019-03-21,no concilio,2019-05-20,2019-08-28,Sent.Definitiva
30,Entre Ríos,Federal,1,18614,USUCAPION,2017-12-21,2017-12-21,,,,,,,,
30,Entre Ríos,Federal,1,17678,ORDINARIO ACCION REIVINDICATORIA,2016-09-07,2016-09-07,,,,,,,,
30,Entre Ríos,Feliciano,1,421,ORDINARIO,2006-11-30,2006-11-30,2019-05-30,,2017-12-14,,,,,
30,Entre Ríos,Feliciano,1,1838,USUCAPION,2016-10-19,2016-10-19,2019-08-06,no concilio,2019-05-28,2019-10-29,,,,
30,Entre Ríos,Feliciano,1,1959,USUCAPION,2017-12-29,2017-12-29,2019-08-27,no concilio,2019-08-27,2019-11-21,,,,
30,Entre Ríos,Feliciano,1,1632,ORDINARIO DAÑOS Y PERJUICIOS,2014-12-19,2014-12-19,2019-02-26,no concilio,2016-03-11,2019-05-23,no_realizada,,,
30,Entre Ríos,Feliciano,1,1997,ORDINARIO ACCION REIVINDICATORIA,2018-08-01,2018-08-01,2019-04-04,no concilio,2018-11-13,2019-06-25,no concilio,,,
30,Entre Ríos,Feliciano,1,1697,ORDINARIO SIMULACION,2015-07-03,2015-07-03,,,,,no concilio,,,
30,Entre Ríos,Feliciano,1,1627,USUCAPION,2014-11-28,2014-11-28,,,,,no concilio,2019-03-07,2019-05-30,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10455,ORDINARIO DAÑOS Y PERJUICIOS,2018-04-17,2018-04-17,,,,,no concilio,2018-10-17,2018-10-29,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10529,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-08-03,2017-08-03,2018-10-09,no concilio,2018-10-09,2018-12-18,,,,
30,Entre Ríos,Gualeguay,1,8496,ORDINARIO FILIACION,2014-02-18,2014-02-18,2018-12-06,no concilio,,,,,,
30,Entre Ríos,Gualeguay,1,10471,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-05-02,2018-05-02,2018-10-04,no concilio,2018-10-04,2018-12-11,no concilio,,,
30,Entre Ríos,Gualeguay,1,10534,ORDINARIO CUMPLIMIENTO DE CONTRATO,2018-07-03,2018-07-03,2019-03-01,concilio,2019-03-01,,,,2019-03-01,Conciliación
30,Entre Ríos,Gualeguay,1,10407,USUCAPION,2018-02-22,2018-02-22,2019-03-26,no concilio,,,,,,
30,Entre Ríos,Gualeguay,1,10645,SUMARISIMO,2018-11-14,2018-11-14,2019-04-09,concilio,,,,,2019-04-09,Conciliación
30,Entre Ríos,Gualeguay,1,10589,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-10,2018-09-10,2019-04-23,no concilio,2019-04-23,2019-06-27,,,,
30,Entre Ríos,Gualeguay,1,10714,SUMARISIMO,2019-02-11,2019-02-11,2019-06-11,no concilio,2019-06-11,2019-08-22,,,,
30,Entre Ríos,Gualeguay,1,10665,SUMARISIMO,2018-12-10,2018-12-10,2019-06-18,concilio,,,,,2019-06-18,Conciliación
30,Entre Ríos,Gualeguay,1,10489,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-16,2018-05-16,2019-08-06,no concilio,2019-08-06,2019-10-09,,,,
30,Entre Ríos,Gualeguay,1,10031,USUCAPION,2016-10-24,2016-10-24,2019-08-13,no concilio,2019-08-13,2019-10-30,,,,
30,Entre Ríos,Gualeguay,1,10790,ORDINARIO COBRO DE PESOS,2019-05-13,2019-05-13,2019-09-17,no concilio,2019-09-17,2019-10-24,,,,
30,Entre Ríos,Gualeguay,1,10255,ORDINARIO DAÑOS Y PERJUICIOS,2017-08-14,2017-08-14,2019-03-12,no concilio,2019-03-12,2019-05-16,no concilio,,,
30,Entre Ríos,Gualeguay,1,10410,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-28,2018-02-28,2019-03-19,no concilio,2019-03-19,2019-06-06,no concilio,,,
30,Entre Ríos,Gualeguay,1,10192,ORDINARIO DAÑOS Y PERJUICIOS,2017-05-26,2017-05-26,2019-05-07,no concilio,2019-05-07,2019-07-25,no concilio,,,
30,Entre Ríos,Gualeguay,1,10357,USUCAPION,2017-12-01,2017-12-01,2019-05-14,no concilio,2019-05-14,2019-05-30,no concilio,,,
30,Entre Ríos,Gualeguay,1,10678,ORDINARIO DAÑOS Y PERJUICIOS,2018-12-21,2018-12-21,2019-05-28,no concilio,2019-05-28,2019-08-15,no concilio,,,
30,Entre Ríos,Gualeguay,1,10456,ORDINARIO USUCAPION,2018-04-19,2018-04-19,2019-07-30,no concilio,2019-07-30,2019-09-26,no concilio,,,
30,Entre Ríos,Gualeguay,1,10371,ORDINARIO ACCION DE NULIDAD,2017-12-14,2017-12-14,2018-08-30,no concilio,2018-08-30,2018-10-11,no concilio,2018-11-20,2019-02-27,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10426,ORDINARIO DAÑOS Y PERJUICIOS,2018-03-14,2018-03-14,2018-09-20,no concilio,2018-09-20,2018-11-27,no concilio,2019-02-06,2019-09-03,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10440,ORDINARIO DAÑOS Y PERJUICIOS,2018-03-27,2018-03-27,,,,,no concilio,2018-11-23,2019-03-15,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10159,ORDINARIO DAÑOS Y PERJUICIOS,2017-04-10,2017-04-10,2018-09-27,no concilio,2018-09-27,2018-12-04,no concilio,2019-02-13,2019-07-22,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10391,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-05,2018-02-05,2018-09-13,no concilio,2018-09-13,2018-11-20,no concilio,2019-03-13,2019-08-26,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10535,ORDINARIO EXCLUSION HEREDITARIA,2018-07-03,2018-07-03,2019-04-16,no concilio,2019-04-16,,,2019-05-22,2019-08-07,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10181,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-05-10,2017-05-10,2018-10-25,no concilio,2019-02-19,2019-02-19,no concilio,2019-05-09,2019-09-16,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10520,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-06-15,2018-06-15,2018-10-18,no concilio,2018-10-18,2019-02-12,no concilio,2019-02-20,2019-05-15,Sent.Definitiva
30,Entre Ríos,Gualeguay,1,10538,USUCAPION,2018-07-23,2018-07-23,2019-04-30,no concilio,2019-04-30,2019-07-04,no concilio,2019-07-04,2019-09-19,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,7249,ORDINARIO DAÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚Â‘OS Y PERJUICIOS,2015-09-21,2015-09-21,2018-08-29,no concilio,2018-08-29,2018-11-13,,,,
30,Entre Ríos,Gualeguay,2,7365,ORDINARIO ACCIDENTES DE TRANSITO,2015-12-14,2015-12-14,2018-12-05,no concilio,2018-12-05,2019-06-18,,,,
30,Entre Ríos,Gualeguay,2,7470,ORDINARIO ACCION DE NULIDAD,2016-03-14,2016-03-14,2018-07-04,no concilio,2018-07-04,2018-10-09,,,,
30,Entre Ríos,Gualeguay,2,7941,ORDINARIO DAÃƒÂƒÃ‚Â‘OS Y PERJUICIOS,2017-05-24,2017-05-24,2018-08-08,no concilio,2018-08-08,2018-10-30,,,,
30,Entre Ríos,Gualeguay,2,8126,ORDINARIO ACCION REIVINDICATORIA,2017-08-01,2017-08-01,2018-08-01,no concilio,2018-08-01,2018-10-23,,,,
30,Entre Ríos,Gualeguay,2,8137,USUCAPION,2017-11-29,2017-11-29,,,,,no concilio,,,
30,Entre Ríos,Gualeguay,2,8189,ORDINARIO DAÃƒÂ‘OS Y PERJUICIOS,2017-11-28,2017-11-28,2018-07-25,no concilio,2018-07-25,2018-10-16,no concilio,,,
30,Entre Ríos,Gualeguay,2,8237,SUCESORIO AB INTESTATO,2018-03-16,2018-03-16,,,,,no concilio,,,
30,Entre Ríos,Gualeguay,2,8320,ORDINARIO DAÑOS Y PERJUICIOS,2018-03-13,2018-03-13,2018-11-28,no concilio,2018-11-28,2019-06-04,,,,
30,Entre Ríos,Gualeguay,2,8330,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-29,2018-05-29,2018-11-07,concilio,,,,,2018-11-07,Conciliación
30,Entre Ríos,Gualeguay,2,8320,ORDINARIO DAÑOS Y PERJUICIOS,2018-03-13,2018-03-13,2019-06-04,no_realizada,,,,,,
30,Entre Ríos,Gualeguay,2,8502,ORDINARIO FILIACION E INDEMNIZACION DE DAÑOS,2016-10-26,2016-10-26,2019-08-07,no concilio,,,,,,
30,Entre Ríos,Gualeguay,2,8516,ORDINARIO ACCION REIVINDICATORIA,2018-08-15,2018-08-15,2019-08-28,no concilio,,2019-08-28,,,,
30,Entre Ríos,Gualeguay,2,8511,DESALOJO Y COBRO ALQUILERES,2018-08-14,2018-08-14,2019-08-28,concilio,,,,,2019-08-28,Conciliación
30,Entre Ríos,Gualeguay,2,8319,ORDINARIO ACCION REIVINDICATORIA,2018-05-16,2018-05-16,2019-09-04,no concilio,,2020-03-17,,,,
30,Entre Ríos,Gualeguay,2,8091,ORDINARIO DAÃƒÂƒÃ‚Â‘OS Y PERJUICIOS,2017-10-23,2017-10-23,2018-09-19,no concilio,2018-09-19,2019-02-12,no concilio,,,
30,Entre Ríos,Gualeguay,2,8228,PROCESO LABORAL (por excusación),2018-03-13,2018-03-13,,,,,no concilio,,,
30,Entre Ríos,Gualeguay,2,8645,USUCAPION,2018-12-11,2018-12-11,,,,,no concilio,,,
30,Entre Ríos,Gualeguay,2,7447,ORDINARIO SIMULACION,2016-02-01,2016-02-01,2018-08-15,no concilio,2018-08-15,2018-11-05,no concilio,2018-11-05,2019-02-26,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,8065,ORDINARIO DAÃƒÂƒÃ‚Â‘OS Y PERJUICIOS,2017-03-23,2017-03-23,2018-09-12,no concilio,2018-09-12,2018-12-11,,2018-12-12,2019-04-25,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,8068,ORDINARIO DAÃ‘OS Y PERJUICIOS,2015-09-30,2015-09-30,2018-10-31,no concilio,2018-10-31,2019-04-09,,2019-04-22,2019-05-23,Transacción
30,Entre Ríos,Gualeguay,2,8075,ORDINARIO ORDINARIO DAÃ‘OS Y PERJUICIOS,2017-09-28,2017-09-28,2018-10-24,no concilio,2018-10-24,2019-03-26,,2019-05-13,2019-08-06,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,8182,ORDINARIO DAÃƒÂƒÃ‚Â‘OS Y PERJUICIOS,2017-07-31,2017-07-31,2018-09-05,no concilio,2018-09-05,2018-12-04,,2019-02-12,2019-02-22,Conciliación
30,Entre Ríos,Gualeguay,2,9860,ORDINARIO ACCIDENTES DE TRANSITO,2016-05-04,2016-05-04,2019-05-22,no concilio,,2019-05-22,,2019-07-03,2019-07-05,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,9860,ORDINARIO ACCIDENTES DE TRANSITO,2016-05-04,2016-05-04,2019-07-01,concilio,,,,2019-07-03,2019-07-05,Conciliación
30,Entre Ríos,Gualeguay,2,8094,ORDINARIO ACCION REIVINDICATORIA,2015-12-18,2015-12-18,2018-10-17,no concilio,2018-10-17,2019-03-12,no concilio,2019-05-08,2019-07-22,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,8173,ORDINARIO,2016-05-20,2016-05-20,2018-10-03,no concilio,2018-10-03,2019-02-26,no concilio,2019-02-26,2019-08-12,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,8206,ORDINARIO SIMULACION,2018-02-26,2018-02-26,2018-11-21,no concilio,2018-11-21,2019-05-21,no concilio,2019-06-25,2019-08-02,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,8122,ORDINARIO DAÑOS Y PERJUICIOS,2017-11-17,2017-11-17,,,,,no concilio,2019-03-12,2019-07-05,Sent.Definitiva
30,Entre Ríos,Gualeguay,2,8548,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-10,2018-09-10,,,,,,,,
30,Entre Ríos,Gualeguay,2,8528,ORDINARIO ACCION DE REDUCCION,2018-08-21,2018-08-21,,,,,,,,
30,Entre Ríos,Gualeguay,2,7875,SUMARISIMO (CIVIL),2017-03-28,2017-03-28,,,,,,,,
30,Entre Ríos,Gualeguay,2,8188,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-09,2018-02-09,,,,,,,,
30,Entre Ríos,Gualeguay,2,8365,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-22,2018-06-22,,,,,,,,
30,Entre Ríos,Gualeguaychú,1,337/16,USUCAPION,2016-10-12,2016-10-12,,,,,no concilio,2018-10-31,2018-10-31,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,365/17,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-10-27,2017-10-27,2018-10-02,concilio,,,,,2018-10-02,Conciliación
