provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion,clase_proceso_descripcion
86,Santiago del Estero,CAPITAL,P1,376125,PRESCRIPCION,2008-10-10,2009-03-09,2019-03-08,,,2019-04-16,,,,,
86,Santiago del Estero,CAPITAL,P1,419370,ESCRITURACION,2010-04-07,2010-05-10,2019-09-06,Audiencia Preliminar CONCILIADA,,,,,2019-09-06,HOMOLOGACION,
86,Santiago del Estero,CAPITAL,P1,569877,PRESCRIPCION,2015-10-15,2016-03-30,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,586197,PRESCRIPCION,2016-05-18,2016-05-18,,,,2019-11-05,,,,,
86,Santiago del Estero,CAPITAL,P1,586682,SUCESION AB INTESTATO,2016-05-23,2016-05-23,2019-10-22,Audiencia Preliminar NO CONCILIADA,,,,,,,
86,Santiago del Estero,CAPITAL,P1,596186,REIVINDICACION,2016-10-03,2016-10-03,2019-04-26,Audiencia Preliminar NO CONCILIADA,,2019-09-06,Audiencia Vista Causa NO CONCILIADA,,,,
86,Santiago del Estero,CAPITAL,P1,603922,PRESCRIPCION,2016-12-27,2017-07-04,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,605157,PRESCRIPCION,2017-02-02,2017-02-02,2019-03-22,Audiencia Preliminar NO CONCILIADA,,2019-05-21,Audiencia Vista Causa NO CONCILIADA,,2019-09-11,SENTENCIA,
86,Santiago del Estero,CAPITAL,P1,610685,ACCION POSESORIO DE RETENER,2017-05-05,2017-05-05,2018-12-13,Audiencia Preliminar NO CONCILIADA,,2019-04-30,Audiencia Vista Causa NO CONCILIADA,,,,
86,Santiago del Estero,CAPITAL,P1,611408,DESALOJO,2017-05-17,2017-05-17,2019-05-09,Audiencia Preliminar NO CONCILIADA,,2019-09-06,Audiencia Vista Causa NO CONCILIADA,,,,
86,Santiago del Estero,CAPITAL,P1,614896,INTERDICTO -  RETENER,2017-06-29,2017-06-29,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,615172,PRESCRIPCION,2017-07-03,2017-07-03,2018-12-20,Audiencia Preliminar NO CONCILIADA,,2019-03-12,Audiencia Vista Causa NO CONCILIADA,,,,
86,Santiago del Estero,CAPITAL,P1,617319,INTERDICTO -  RETENER,2017-08-10,2017-08-10,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,619667,PRESCRIPCION,2017-09-11,2018-11-01,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,622029,PRESCRIPCION,2017-10-10,2017-10-10,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,622033,REIVINDICACION,2017-10-10,2017-10-10,2019-04-22,Audiencia Preliminar NO CONCILIADA,,2019-09-10,,,,,
86,Santiago del Estero,CAPITAL,P1,626705,REIVINDICACION,2017-12-12,2018-05-02,2019-06-13,Audiencia Preliminar NO CONCILIADA,,,,,,,
86,Santiago del Estero,CAPITAL,P1,629407,DAÑOS Y PERJUICIOS,2018-02-15,2018-02-15,2018-12-27,Audiencia Preliminar NO CONCILIADA,,2019-03-26,Audiencia Vista Causa NO CONCILIADA,,2019-09-23,SENTENCIA,
86,Santiago del Estero,CAPITAL,P1,629408,PRESCRIPCION,2018-02-15,2018-02-15,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,629642,CUMPLIMIENTO DE CONTRATO,2018-02-16,2018-02-16,2019-03-13,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,633650,PRESCRIPCION,2018-04-18,2018-04-18,2018-12-26,Audiencia Preliminar NO CONCILIADA,,2019-04-16,Audiencia Vista Causa NO CONCILIADA,,,,
86,Santiago del Estero,CAPITAL,P1,633960,PRESCRIPCION,2018-04-23,2018-04-23,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,634632,PRESCRIPCION,2018-05-04,2018-05-04,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,635891,PRESCRIPCION,2018-05-21,2018-05-21,2019-02-07,Audiencia Preliminar NO CONCILIADA,,2019-05-07,Audiencia Vista Causa NO CONCILIADA,,,,
86,Santiago del Estero,CAPITAL,P1,636264,DAÑOS Y PERJUICIOS,2018-05-23,2018-05-23,2019-04-10,Audiencia Preliminar NO CONCILIADA,,,,,,,
86,Santiago del Estero,CAPITAL,P1,637390,PRESCRIPCION,2018-06-12,2018-06-12,2019-04-11,Audiencia Preliminar NO CONCILIADA,,2019-06-25,Audiencia Vista Causa NO CONCILIADA,,,,
86,Santiago del Estero,CAPITAL,P1,639633,PRESCRIPCION,2018-06-29,2018-06-29,2019-06-06,Audiencia Preliminar NO CONCILIADA,,2019-10-08,,,,,
86,Santiago del Estero,CAPITAL,P1,639978,PRESCRIPCION,2018-07-02,2018-07-02,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,639981,PRESCRIPCION,2018-07-03,2018-07-03,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,642079,PRESCRIPCION,2018-08-16,2018-08-16,2019-05-16,Audiencia Preliminar NO CONCILIADA,,2019-09-17,,,,,
86,Santiago del Estero,CAPITAL,P1,643854,PRESCRIPCION ADQUISITIVA,2018-09-05,2018-10-30,,,,,,,,,
